HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,Transported
1,0,843,0,37,0,0
0,0,2831,2,13,0,0
0,0,2831,1,20,0,0
2,0,6156,2,65,0,0
2,0,1939,2,29,0,0
1,0,790,2,0,0,1
1,0,790,2,4,0,1
1,1,790,2,19,0,1
1,1,790,0,17,0,1
1,0,790,0,28,0,1
1,0,790,0,28,0,0
0,0,4742,2,21,0,0
0,0,1941,1,45,0,0
0,0,4744,2,21,0,1
0,1,4760,1,20,0,1
0,0,4760,2,38,0,1
0,0,1909,0,24,0,1
0,0,1911,2,22,0,0
0,0,2674,2,44,0,1
0,0,2675,1,41,0,0
0,1,4746,2,21,0,1
2,0,2834,2,26,0,0
2,1,2834,2,54,0,1
2,0,2834,2,19,0,0
0,0,4762,2,32,0,0
0,1,4763,2,28,0,1
1,0,792,2,26,0,0
1,0,792,2,28,0,1
0,0,6156,1,21,0,0
1,0,358,0,38,0,0
1,1,358,2,43,0,1
0,0,4751,2,12,0,0
0,1,4751,2,25,0,0
0,1,4751,2,27,0,1
1,1,411,2,22,0,1
1,0,411,2,20,0,0
0,0,2677,0,24,0,0
0,0,2837,0,34,0,0
2,0,1209,2,42,0,0
2,0,2839,2,24,0,0
0,0,2841,2,28,0,0
2,0,1912,2,29,0,0
1,1,1198,2,31,0,1
0,0,4768,2,29,0,0
0,0,2680,0,14,0,0
0,0,2682,0,16,0,1
0,1,4770,1,16,0,1
1,0,1915,2,27,0,1
1,0,1915,2,28,0,0
0,0,2684,2,23,0,0
0,0,4772,2,16,0,0
0,0,2687,2,30,0,1
0,0,2843,2,24,0,0
0,1,4774,2,36,0,1
1,0,845,0,25,0,1
1,1,794,2,29,0,1
0,1,4753,1,21,0,0
0,1,4754,2,26,0,1
2,0,1943,2,30,0,0
0,0,2844,2,31,0,0
0,0,2844,2,20,0,0
0,1,4775,2,28,0,1
0,1,4777,0,33,0,1
1,0,1201,2,35,0,1
1,0,1201,2,46,0,0
0,1,4778,2,63,0,1
1,0,128,0,37,0,0
0,0,1917,2,23,0,1
0,0,4780,0,5,0,1
0,1,4780,2,16,0,1
0,0,2846,2,20,0,1
0,1,2846,1,49,0,0
0,0,4755,2,3,0,1
0,0,2848,2,41,0,0
2,0,2688,2,28,0,0
0,1,4757,2,14,0,1
2,0,1202,2,26,0,0
0,1,4759,2,51,0,0
0,0,2851,1,36,0,0
0,1,4784,2,16,0,1
2,1,2690,2,18,0,1
0,1,4761,1,48,0,0
2,0,1211,2,24,0,0
2,0,1213,0,19,0,0
0,1,4786,0,21,0,1
0,0,2853,2,24,0,0
0,1,4787,2,21,0,1
0,0,2692,2,13,0,1
2,0,1214,2,39,0,0
1,0,1945,0,27,0,1
0,0,2854,1,23,0,0
1,0,1204,0,43,0,0
2,0,2693,2,19,0,0
2,1,2695,0,30,0,1
0,1,4789,2,52,0,1
0,0,4791,2,35,0,0
0,0,4793,2,16,0,1
0,0,2855,2,21,0,0
0,0,2699,1,45,0,0
0,0,1947,2,22,0,0
0,1,4795,0,28,0,0
0,0,4795,2,0,0,1
0,0,4798,1,63,0,0
0,0,2700,1,56,0,0
0,1,4800,2,40,0,1
0,1,4801,2,1,0,1
0,0,2701,2,24,0,0
0,0,2702,2,36,0,0
0,0,4803,2,13,0,0
0,0,2703,0,13,0,0
0,1,4766,0,37,0,1
0,0,1948,2,44,0,0
1,1,848,2,32,0,1
1,0,848,0,57,0,1
0,0,2704,0,26,0,0
2,0,2857,2,62,0,0
2,1,2857,0,2,0,1
2,1,2857,2,1,0,1
0,0,2859,2,24,0,0
0,1,4767,2,1,0,1
0,0,2861,2,63,0,0
1,0,1205,2,20,0,1
0,0,2862,2,15,0,0
0,1,4769,2,32,0,1
0,0,2865,2,24,0,1
0,1,4771,2,32,0,0
1,0,1920,2,36,0,1
0,1,4773,1,13,0,1
1,1,851,2,29,0,1
1,0,851,2,27,0,0
1,1,851,2,30,0,1
1,0,111,0,27,0,1
1,0,111,2,14,0,0
1,0,111,2,32,1,0
1,0,111,0,33,1,0
0,0,2706,2,35,0,1
0,0,2867,0,21,0,0
0,0,796,2,57,0,0
1,0,796,2,42,0,1
0,0,2870,0,20,0,1
2,1,2707,2,18,0,1
1,0,413,0,49,0,0
0,0,2709,1,23,0,0
2,0,2710,2,24,0,0
0,0,2713,2,24,0,0
0,0,2713,0,23,0,1
0,0,2715,2,24,0,0
0,1,4776,1,26,0,0
1,1,362,0,28,0,1
0,0,2871,1,17,0,0
0,0,2872,2,20,0,0
0,0,2717,2,22,0,0
1,1,415,0,23,0,1
1,1,415,0,22,0,1
0,0,2721,2,29,0,0
1,0,364,2,28,0,0
1,1,364,2,31,0,1
1,0,365,0,37,0,0
1,0,365,0,44,0,1
1,0,365,0,34,0,0
0,0,4804,0,23,0,0
0,0,2722,2,18,0,0
0,1,4779,1,18,0,1
0,0,2875,2,23,0,0
0,0,2725,2,18,0,0
2,0,1950,2,22,0,0
2,0,1950,2,10,0,1
2,1,1950,2,28,0,0
2,0,2727,2,31,0,0
0,1,4783,2,48,0,0
1,0,129,0,51,1,1
2,1,2878,1,25,0,1
2,0,1925,2,32,0,0
0,0,4807,2,8,0,1
0,1,4807,1,49,0,1
0,0,2730,1,28,0,0
2,0,1952,2,3,0,1
2,0,1952,2,28,0,1
2,1,1952,2,31,0,1
2,0,1952,2,11,0,1
2,1,6156,2,27,0,1
2,0,1207,2,33,0,0
1,1,854,1,32,0,1
0,1,4785,2,20,0,1
1,0,1954,2,33,0,0
0,0,2880,2,65,0,0
2,1,2732,2,18,0,1
2,0,2734,2,19,0,0
1,0,418,0,33,0,1
0,0,4809,2,28,0,1
0,1,4788,1,31,0,0
0,1,4790,2,37,0,1
0,1,4792,1,19,0,1
0,0,2882,2,18,0,0
1,1,803,0,47,0,1
1,0,803,2,26,0,0
1,0,803,2,25,0,1
0,0,2737,2,38,0,0
0,0,1928,2,53,0,1
0,0,1957,2,38,0,0
2,1,2885,2,28,0,1
0,0,6156,2,46,0,0
0,0,4813,2,18,0,1
1,1,1930,2,14,0,1
1,0,1930,2,32,0,0
1,0,1930,2,44,0,0
0,1,4794,1,28,0,1
1,0,804,2,2,0,1
1,0,804,2,28,0,0
1,1,804,2,27,1,1
1,1,805,2,29,0,1
0,1,4815,0,14,0,1
0,0,2890,2,14,0,0
0,1,4816,2,17,0,1
0,0,2739,2,35,0,1
0,0,2740,2,36,0,0
2,0,2742,2,51,0,0
0,0,4818,2,54,0,0
1,0,856,2,37,0,1
0,0,1932,2,37,0,0
0,0,1934,2,24,0,1
2,0,2745,2,28,0,0
0,0,2747,2,38,0,0
0,1,4797,2,28,0,1
0,0,4799,2,0,0,1
0,0,2893,2,16,0,0
0,0,2894,2,25,0,0
0,0,2749,0,22,0,1
2,1,2896,2,24,0,1
0,0,1936,1,37,0,1
2,0,2898,2,21,0,1
1,0,419,2,53,0,1
1,0,807,2,0,0,1
1,1,807,2,2,0,0
1,1,807,2,64,0,1
1,0,6156,2,24,0,0
1,1,807,2,40,0,1
1,0,807,2,32,0,0
1,0,367,0,54,1,0
0,1,4819,2,30,0,1
1,0,114,0,37,0,0
2,0,1962,2,20,0,0
2,0,2901,2,22,0,0
0,0,2751,1,57,0,0
0,1,4820,2,34,0,1
1,0,370,2,51,0,0
2,1,1938,2,47,0,0
0,0,4802,2,22,0,0
1,0,371,2,36,0,0
0,1,6156,2,16,0,1
2,0,2903,2,60,0,0
2,0,2752,2,39,0,1
2,0,2752,2,18,0,1
1,1,421,0,30,0,1
2,0,2755,2,45,0,0
0,0,2757,2,30,0,0
0,0,1963,2,21,0,0
2,0,2759,2,0,0,1
2,0,2908,0,51,0,1
2,0,1940,2,22,0,0
1,0,1217,2,26,0,1
0,0,4805,2,10,0,0
0,0,1965,2,21,0,0
0,1,4806,0,14,0,1
0,0,1942,2,28,0,0
0,0,2910,2,43,0,1
0,0,2912,1,22,0,1
0,0,2760,2,22,0,0
0,1,4808,1,23,0,1
1,1,858,2,25,0,1
1,0,858,2,35,0,1
0,0,1944,2,30,0,0
0,1,4812,2,37,0,1
0,0,4814,0,21,0,0
0,0,4826,0,36,0,1
0,0,2916,2,13,0,0
0,0,2918,0,22,0,0
0,1,4828,2,36,0,1
0,0,1967,2,17,0,1
1,1,809,0,38,0,1
2,0,2920,2,34,0,0
2,0,2922,2,20,0,1
0,0,4817,2,17,0,0
0,1,4830,1,36,0,1
1,0,116,0,52,0,1
1,1,1219,0,32,0,1
1,1,1219,0,35,0,1
1,1,1219,0,28,0,1
1,0,1219,2,36,0,0
1,0,1219,2,36,0,0
2,0,1210,0,21,0,0
2,0,1221,2,33,0,0
0,0,4832,2,40,0,0
0,0,2925,2,24,0,1
0,0,4833,2,35,0,1
2,1,2926,2,29,0,1
2,0,1969,2,33,0,0
0,0,1971,2,51,0,0
2,1,2927,2,10,0,1
0,1,4837,2,41,0,1
0,0,1946,0,26,0,1
0,0,2771,2,39,0,0
2,0,2929,2,14,0,0
2,0,1223,2,28,0,0
0,0,2931,2,18,0,0
2,0,1228,2,41,0,0
1,0,810,2,33,0,1
0,0,2933,2,26,0,0
2,1,2935,2,31,0,1
0,0,2774,2,63,0,0
0,0,2776,2,30,0,0
1,0,812,2,27,0,1
0,0,2936,2,47,0,0
2,0,2938,2,37,0,1
0,0,2779,2,14,0,0
0,0,861,2,27,0,0
2,0,1229,2,61,0,0
0,0,1973,2,39,0,0
0,0,1977,2,22,0,0
0,0,2781,2,30,0,0
0,0,2781,2,26,0,0
1,0,132,2,25,0,0
2,0,1231,2,42,0,0
1,0,1949,2,33,0,0
1,0,1951,2,60,0,0
0,1,4839,0,16,0,1
0,0,4821,2,50,0,1
0,0,2783,2,22,0,0
0,0,2784,1,15,0,0
2,0,1953,2,27,0,0
0,0,4822,0,58,0,0
0,1,4841,2,48,0,1
1,1,1212,0,36,0,1
1,0,862,2,60,0,0
1,1,862,2,46,0,1
1,0,6156,2,58,0,1
0,1,4824,2,40,0,0
0,1,4824,2,3,0,1
0,0,2941,0,23,0,0
0,0,1978,1,21,0,1
0,1,4844,0,29,0,1
1,1,814,0,23,0,1
1,1,814,0,41,0,1
0,0,4825,2,20,0,0
0,0,4827,2,24,0,0
2,0,1232,2,21,0,0
2,0,2943,2,55,0,0
0,0,2945,2,21,0,0
0,1,4829,0,42,0,1
0,0,2946,2,40,0,0
2,1,2947,2,30,0,1
1,1,1955,2,26,0,1
0,1,4831,1,43,0,0
0,0,2787,2,20,0,0
0,0,2789,1,19,0,0
1,0,817,2,40,0,1
0,1,4847,1,17,0,1
0,0,4836,2,62,0,0
0,1,4838,2,32,0,0
0,1,4840,2,37,0,0
0,0,1956,2,40,0,0
0,0,4842,0,25,0,0
1,1,424,0,17,0,1
1,1,424,2,46,0,1
1,0,424,2,38,0,0
1,0,424,0,43,1,0
1,0,865,0,28,0,1
1,1,865,2,31,1,1
1,1,865,1,35,0,1
0,0,2952,2,19,0,1
0,0,2791,2,24,0,0
2,0,1958,0,20,0,0
1,0,866,2,16,0,1
1,1,866,0,45,0,1
0,0,4843,2,19,0,0
0,0,2793,2,23,0,1
0,0,4845,2,19,0,0
2,0,2797,2,32,0,0
0,0,4852,2,41,0,1
0,0,2955,2,30,0,0
1,0,426,0,41,0,0
2,0,2957,2,7,0,1
0,0,4846,2,39,0,1
0,0,2959,2,47,0,1
0,0,4856,2,21,0,0
0,1,4851,2,29,0,1
0,0,4851,2,19,0,0
2,0,2800,2,50,0,1
1,0,117,2,28,0,0
2,0,6156,2,38,0,0
0,0,4858,1,24,0,0
1,0,136,0,31,0,0
1,1,1961,2,38,0,1
1,1,374,0,26,0,1
0,0,4853,2,28,0,0
1,1,428,0,45,0,1
1,1,428,2,47,0,1
1,1,428,2,60,0,1
0,0,1964,0,42,0,1
0,0,1981,2,43,0,0
0,1,6156,1,17,0,0
0,1,4854,2,17,0,0
0,1,4861,2,20,0,0
0,0,4855,2,18,0,0
2,0,2964,2,24,0,0
0,0,2967,0,25,0,0
0,0,2969,1,20,0,0
0,0,4857,2,23,0,0
1,1,433,2,48,0,1
1,0,433,0,26,0,1
1,1,433,0,36,0,1
1,1,870,0,27,0,1
1,0,120,0,41,0,1
0,1,4865,2,21,0,1
2,0,1983,2,71,0,0
0,1,4866,2,64,0,0
1,0,434,2,33,0,0
0,0,2971,0,24,0,1
1,1,1215,2,35,0,1
0,1,4859,1,13,0,1
0,1,4860,2,11,0,1
2,1,2802,2,28,0,1
2,1,2974,2,43,0,1
2,1,2974,2,36,0,1
0,0,2976,1,22,0,0
1,0,871,2,56,0,1
2,1,2805,2,34,0,1
0,0,4869,2,46,0,0
2,0,1966,1,43,0,1
0,0,4862,0,25,0,1
1,0,6156,2,26,0,0
0,0,4864,0,14,0,0
0,0,4871,2,63,0,1
2,0,1968,2,29,0,0
2,1,1968,1,45,0,1
0,1,4873,2,15,0,1
2,0,1216,2,19,0,1
0,0,1970,2,53,0,0
2,0,2810,2,45,0,0
1,0,873,0,41,0,1
2,0,2981,2,68,1,0
2,1,2981,2,5,0,1
2,0,2981,2,27,1,1
0,0,2982,0,20,0,1
0,0,2812,2,54,1,0
0,0,2814,2,18,0,0
1,0,818,0,45,0,1
1,1,435,2,26,0,1
1,0,435,2,37,0,1
0,0,2983,2,30,0,0
2,0,2985,2,51,1,0
2,1,2985,2,3,0,1
2,1,2985,2,3,0,1
0,0,2987,2,19,0,0
0,0,1986,2,19,0,0
0,0,1986,2,6,0,1
0,0,1986,0,4,0,1
1,0,437,2,23,0,0
0,0,2815,2,37,0,0
2,0,2817,0,18,0,0
0,0,2819,1,29,0,0
0,0,1972,2,25,0,0
0,0,2988,2,52,0,0
2,1,2820,2,24,0,0
2,0,2820,2,0,0,1
0,0,2990,1,25,0,0
1,1,376,2,26,0,1
1,0,376,1,32,1,0
0,0,2993,2,58,0,0
0,0,2996,2,44,0,0
0,0,4867,2,41,0,0
0,0,4875,2,24,0,1
0,1,4868,2,41,0,1
0,1,4868,1,23,0,1
1,0,875,2,27,0,0
1,1,875,0,61,0,1
0,0,2998,2,18,0,1
0,1,4877,2,18,0,1
1,1,440,2,28,0,1
1,1,440,0,15,0,1
0,0,4879,0,12,0,1
0,0,2822,1,40,0,0
0,0,3000,2,19,0,1
2,1,2825,2,18,0,1
1,0,122,2,48,1,0
1,0,122,0,37,0,0
0,0,2826,2,35,0,0
0,0,3001,2,29,0,0
0,0,1991,2,54,0,0
0,1,4881,2,28,0,0
0,0,1974,2,22,0,1
0,1,4870,1,18,0,1
0,0,1976,2,26,0,1
0,0,2828,1,19,0,0
0,0,3005,2,22,0,0
1,0,821,2,17,0,1
0,0,2829,2,18,0,0
2,1,3008,0,39,0,1
1,0,377,2,37,0,1
1,1,377,0,17,0,1
1,0,377,0,25,0,0
1,0,377,2,9,0,1
0,1,4884,0,15,0,0
0,0,3010,2,19,0,0
2,0,1979,2,18,0,0
2,0,1235,2,50,1,0
0,1,4885,2,14,0,0
0,1,4872,1,19,0,0
1,1,442,0,33,0,1
1,0,1237,2,23,0,1
1,0,1237,2,39,0,0
0,0,1993,1,14,0,0
0,0,3011,0,14,0,0
0,0,4887,1,45,0,1
0,1,4891,2,22,0,1
2,0,3013,2,36,0,1
1,0,443,2,19,0,1
1,1,443,2,59,0,1
0,0,443,2,31,0,0
1,1,879,0,31,0,1
1,0,879,2,39,0,0
1,0,879,2,28,0,1
1,1,879,2,19,0,1
1,0,822,2,29,0,1
0,1,4874,0,0,0,1
0,0,4874,0,15,0,1
0,0,2835,2,18,0,0
1,1,881,0,49,0,1
0,0,2836,2,36,0,1
1,1,883,0,40,0,1
1,1,883,2,56,0,1
0,1,4893,1,67,0,1
0,0,1980,2,44,0,0
0,0,4895,2,17,0,0
2,1,3019,2,27,0,1
2,0,3019,2,23,0,0
2,0,2838,0,28,0,0
2,1,2840,2,54,0,1
2,1,2842,2,26,0,1
1,0,125,0,40,1,0
1,1,125,2,39,0,1
1,1,824,0,40,0,1
0,0,2845,1,20,0,1
0,0,4899,2,18,0,1
2,0,3023,2,17,0,0
1,1,383,0,35,0,1
0,0,4902,2,31,0,0
0,0,4878,2,40,0,0
1,1,885,1,50,0,1
0,0,2847,2,21,0,0
0,0,1982,2,29,0,0
1,0,139,0,63,0,1
2,0,3024,2,19,0,1
2,0,1240,2,36,0,0
0,0,3026,0,48,0,0
1,0,1984,2,33,0,0
2,0,1218,2,28,0,0
0,0,4880,2,39,0,0
0,1,4905,2,27,0,1
1,1,444,0,58,0,1
1,1,446,0,44,0,1
0,1,4882,2,23,0,1
0,0,3027,0,21,0,1
1,0,826,0,53,0,0
1,1,826,2,14,0,1
0,1,4883,1,17,0,1
1,0,887,0,25,0,1
1,0,887,0,44,1,0
1,0,887,0,24,0,1
0,0,4908,2,24,0,0
0,1,4909,2,24,0,1
0,1,4910,2,0,0,1
0,1,4910,0,7,0,0
0,1,4910,1,3,0,1
0,0,2852,2,18,0,1
0,1,4910,2,4,0,0
1,1,449,0,40,0,1
0,1,4912,2,16,0,0
1,1,452,0,25,0,1
0,1,4914,2,10,0,1
0,1,4886,2,40,0,1
2,1,3032,2,19,0,1
1,1,385,0,15,0,1
0,0,4890,2,24,0,0
2,1,2856,2,21,0,1
0,0,2858,2,29,0,0
2,0,1220,2,37,1,0
0,1,4916,1,49,0,0
0,0,4892,2,42,0,0
0,1,4892,2,54,0,1
0,1,4894,2,33,0,0
1,0,831,2,27,0,0
0,1,4918,2,53,0,0
0,0,2860,2,28,0,1
1,0,888,2,24,0,1
0,0,3038,1,20,0,0
0,0,4896,2,0,0,0
0,0,3039,2,24,0,0
0,0,4897,2,28,0,1
2,1,3040,2,42,0,1
1,0,889,0,32,1,0
1,0,387,2,36,0,1
1,0,387,2,40,0,1
0,0,3042,2,30,0,0
2,0,1985,2,34,0,0
2,0,3047,2,37,0,0
1,0,453,2,41,0,1
1,1,453,0,25,0,1
2,0,3049,2,39,0,1
0,0,4898,0,0,0,1
2,0,3051,2,54,0,0
0,1,4900,2,16,0,0
0,0,4922,2,0,0,1
0,1,4922,2,13,0,1
2,0,2866,2,46,0,0
0,0,4901,2,23,0,0
0,0,2868,2,18,0,0
0,0,3052,1,27,0,0
0,1,4903,1,24,0,0
1,0,388,2,27,0,1
0,0,1241,2,24,0,0
1,0,140,2,25,1,1
1,1,455,2,30,0,1
0,0,4904,2,19,0,0
0,0,3054,0,18,0,0
1,1,1990,0,49,0,1
0,0,4907,2,64,0,0
2,1,1997,2,26,0,1
0,0,3056,0,53,0,0
2,0,1243,2,27,0,1
1,1,390,2,27,0,1
2,0,2869,2,25,0,0
0,0,1998,0,33,0,1
1,0,890,2,27,0,0
1,1,833,0,20,0,1
1,1,392,0,39,0,1
2,0,1992,2,27,0,0
2,1,2873,2,19,0,1
0,0,3060,2,22,0,0
0,0,4923,2,3,0,0
0,0,2000,2,24,0,0
2,1,2874,2,41,0,1
2,1,2874,2,18,0,1
0,0,4911,2,63,0,0
1,0,458,2,19,0,0
1,1,458,2,39,0,1
1,1,6156,0,28,0,1
2,0,3064,2,41,0,0
1,0,141,2,44,0,0
1,0,141,2,39,1,0
2,1,1245,0,29,0,1
2,0,1245,2,37,0,0
1,1,835,0,41,0,1
0,0,2877,1,18,0,0
0,1,4913,0,28,0,0
1,0,460,0,55,0,1
0,1,1994,2,21,0,1
1,1,465,2,28,0,1
1,0,465,2,43,0,1
0,0,4925,1,32,0,0
0,0,3065,2,23,0,1
0,1,4915,0,5,0,1
0,0,4927,0,14,0,0
0,0,3066,2,24,0,0
0,1,4930,1,22,0,1
0,0,2879,2,14,0,1
0,0,1995,2,20,0,0
0,0,4932,2,17,0,0
0,0,2881,0,20,0,0
0,0,4934,2,22,0,1
0,1,4917,2,15,0,1
2,0,1246,0,67,0,1
1,0,837,0,28,0,0
1,0,1248,2,57,0,0
0,1,4919,1,21,0,1
2,0,2883,2,34,0,0
2,1,2002,2,17,0,0
0,0,3068,0,33,0,1
1,0,894,0,33,0,0
1,0,894,2,28,0,0
2,1,2884,2,18,0,1
2,1,3069,2,28,0,1
0,0,4938,2,13,0,0
0,0,3071,2,38,0,0
1,0,467,0,39,0,0
1,1,6156,2,18,0,1
0,0,2886,1,43,0,0
0,0,2887,2,32,0,0
0,1,2891,2,29,0,0
2,0,2891,0,45,0,0
2,1,2891,2,25,0,1
0,0,2892,0,64,0,0
0,0,3072,2,18,0,0
0,0,1996,2,44,0,0
0,1,4921,2,15,0,1
0,0,6156,0,21,0,0
2,0,3076,2,33,0,0
0,0,4924,0,3,0,0
0,1,4924,0,19,0,1
0,0,4926,2,37,0,0
0,0,3078,0,24,0,0
0,0,4928,2,26,0,0
2,1,2895,2,26,0,1
2,1,2895,2,26,0,1
0,0,2897,2,22,0,0
2,0,2899,2,26,0,0
0,0,3080,2,27,0,0
0,0,2900,1,27,0,1
0,0,2902,1,37,0,1
0,1,4929,2,22,0,0
0,0,4931,0,24,0,1
0,0,4940,2,23,0,0
0,0,3081,1,18,0,0
0,1,4942,2,28,0,0
0,1,4944,2,4,0,1
0,1,4946,1,23,0,1
0,1,4946,1,2,0,1
0,0,4946,2,46,0,0
0,0,4946,2,0,0,0
2,0,3084,2,16,0,0
2,0,1222,2,19,0,0
1,0,468,0,34,0,0
1,0,468,2,34,0,1
0,0,4948,2,24,0,0
0,1,4952,1,28,0,0
1,1,469,0,44,0,1
1,1,469,2,35,0,1
0,0,4933,2,20,0,0
0,0,2907,1,18,0,0
0,0,4936,1,43,0,0
0,0,3085,1,48,0,0
2,0,2004,2,46,0,1
2,1,6156,2,75,0,1
1,1,470,0,24,0,1
0,0,4937,2,34,0,0
2,0,6156,2,29,0,0
2,1,2909,2,46,0,1
0,0,4954,2,22,0,0
2,1,2006,2,42,0,0
2,1,3088,2,46,0,1
0,0,1999,2,15,0,0
0,0,2911,2,42,0,0
2,0,2007,2,31,0,0
2,1,2911,2,9,0,1
0,0,2913,2,34,0,0
0,0,4939,2,21,0,0
0,0,3092,0,16,0,0
0,0,3092,2,40,0,0
0,0,2914,2,23,0,1
0,1,4941,2,6,0,0
0,0,2915,2,17,0,1
0,0,2917,0,37,0,1
1,1,895,1,30,0,1
1,1,895,2,32,0,1
1,1,895,0,41,0,1
1,0,840,0,43,0,0
0,0,2010,0,17,0,0
1,1,395,2,37,0,1
0,1,6156,2,18,0,1
0,0,4943,2,1,0,0
0,0,4943,2,38,0,0
0,0,3095,2,25,0,0
0,0,4943,2,6,0,0
0,1,4943,2,1,0,1
0,0,4943,1,7,0,1
0,0,3097,2,24,0,0
0,0,3097,2,19,0,1
1,1,471,0,26,0,1
0,0,4945,2,49,0,0
0,0,4947,2,18,0,0
0,0,4951,2,25,0,0
0,0,2919,2,46,0,0
0,1,4953,2,33,0,0
0,0,4953,2,10,0,1
0,1,4955,2,38,0,1
2,0,2003,2,23,0,0
0,1,4956,2,26,0,1
0,0,4958,2,16,0,0
0,0,2011,2,29,0,1
1,1,842,1,35,0,1
0,0,2921,2,58,0,0
0,1,4957,0,17,0,1
0,1,6156,2,16,0,1
0,1,4959,0,2,0,1
0,0,6156,2,13,0,0
2,0,3099,2,18,0,1
0,0,2012,0,29,0,1
0,0,2923,0,21,0,0
1,1,896,0,43,0,1
0,1,4960,2,69,0,0
0,0,4960,2,40,0,0
0,1,4960,2,1,0,1
2,1,2928,2,36,0,1
0,0,4961,2,60,0,0
0,1,4961,1,17,0,1
0,1,4961,2,49,0,0
0,0,4961,2,23,0,0
0,0,3101,2,39,0,0
0,1,6156,2,53,0,1
0,0,4962,2,26,0,1
1,0,897,2,31,0,0
1,1,897,2,48,0,1
1,0,897,0,26,0,0
2,1,2930,2,25,0,1
1,1,473,0,25,0,1
0,0,3102,2,30,0,0
0,1,4964,2,28,0,1
0,1,4963,2,23,0,0
0,0,4963,2,24,0,0
0,0,4963,2,47,0,1
0,1,4965,2,37,0,0
2,1,3104,2,24,0,1
0,0,4966,2,21,0,0
2,1,2932,2,42,0,1
0,0,2934,2,39,0,0
0,0,3106,2,28,0,0
0,0,2005,2,32,0,0
1,0,474,2,31,0,0
0,1,6156,2,13,0,1
0,0,2939,2,41,0,1
0,0,3109,2,21,0,0
0,0,4969,2,28,0,0
0,0,4969,2,9,0,1
1,0,1224,2,36,0,0
1,1,1224,0,30,0,1
0,0,4967,2,27,0,0
0,0,2940,2,40,0,0
1,0,844,2,41,0,0
1,1,396,0,16,0,1
1,0,396,1,36,1,1
1,0,1227,2,15,0,0
1,1,1227,2,39,0,1
2,1,2942,2,21,0,1
0,0,3110,1,24,0,1
2,0,3112,2,28,0,0
0,0,4968,2,47,0,0
0,0,4972,2,55,0,0
0,1,4972,2,28,0,1
0,0,2008,0,22,0,1
0,1,4972,2,26,0,1
2,0,2944,2,62,0,0
2,0,2017,2,53,0,0
0,0,4970,0,29,0,0
0,0,4973,2,21,0,0
0,1,4971,1,18,0,1
2,1,2019,2,34,0,1
0,0,3114,2,19,0,0
0,0,4978,2,14,0,0
0,0,4974,2,21,0,0
2,0,1230,2,55,0,1
1,0,846,0,18,0,1
1,1,399,0,33,0,1
1,0,399,2,35,0,0
0,1,899,2,31,0,1
1,0,847,2,27,0,0
1,0,847,2,28,0,0
0,1,4975,1,13,0,1
0,0,3119,2,24,0,0
0,0,4981,2,22,0,0
1,1,401,2,32,0,0
1,1,401,2,18,0,1
1,1,6156,2,53,0,1
2,0,3121,2,4,0,1
2,1,3121,2,24,0,1
2,0,3121,2,23,0,1
2,0,3121,2,1,0,1
0,0,3123,2,18,0,1
2,0,3125,2,21,0,0
2,0,1251,2,40,0,0
1,1,475,2,49,0,1
0,1,4979,1,25,0,0
0,1,4983,0,21,0,1
1,1,143,2,40,0,1
1,1,143,0,47,1,1
0,0,4985,1,25,0,0
1,1,6156,2,36,0,1
0,0,3127,2,39,0,0
1,1,403,0,26,0,1
0,0,4980,2,0,0,1
0,1,4980,2,14,0,1
2,0,3129,2,7,0,1
2,1,2948,0,50,0,1
0,0,2949,0,22,0,0
0,1,4982,1,17,0,1
0,0,2949,2,35,0,0
0,0,2950,2,22,0,0
0,0,4986,2,26,0,0
0,0,2009,1,24,0,1
1,0,906,2,59,0,1
2,1,2953,2,24,0,1
2,0,2025,2,17,0,0
2,1,2953,2,28,0,1
0,1,4984,2,38,0,1
1,0,476,2,2,0,1
1,0,476,2,36,0,0
1,1,476,0,32,0,1
0,0,2027,2,15,0,0
0,0,2954,2,54,0,0
2,1,3133,2,18,0,1
0,0,3134,2,22,0,0
0,1,4988,2,23,0,0
1,0,1252,2,14,0,1
1,1,1252,2,26,0,1
0,0,2956,2,73,0,0
1,0,405,2,29,0,1
2,1,2958,2,29,0,1
0,0,4987,2,12,0,0
0,0,2960,0,27,0,0
0,0,4989,2,31,0,0
0,1,4991,1,26,0,0
1,1,1255,0,35,0,1
1,1,127,2,25,0,1
1,1,127,2,40,0,1
2,1,2029,2,18,0,0
2,0,2029,2,52,0,0
2,1,2961,2,35,0,1
0,0,2962,2,51,0,0
0,0,2962,2,35,0,0
0,0,2963,2,14,0,0
1,1,907,0,28,0,1
1,1,907,0,26,0,1
0,1,4990,0,21,0,0
1,0,145,0,45,0,1
1,0,145,2,29,0,1
1,0,145,2,39,1,1
1,1,145,0,37,0,1
0,1,4995,1,22,0,1
0,0,4997,2,22,0,0
0,0,4996,1,30,0,0
0,1,6156,2,1,0,1
0,1,4996,1,0,0,1
0,0,4999,2,9,0,0
0,0,4999,1,18,0,0
2,0,3136,2,29,0,0
2,0,2968,0,52,0,0
0,0,2030,2,27,0,0
1,0,852,2,54,0,0
1,0,852,2,28,0,1
1,1,410,2,65,0,1
1,1,410,0,26,0,1
0,0,3137,2,29,0,0
0,0,4998,2,20,0,0
2,0,2970,2,39,0,0
2,1,2970,2,37,0,1
0,0,2972,2,20,0,0
